date,TweetId,Tweet,created_at,geo,place,coordinates,location
2020-12-16  02:37,1338944208552517632,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:29:10,,,,"Cork, Ireland"
2020-12-16  02:37,1338944204693794818,Itumeleng Khune admitted that his recent errors had led to back-to-back negative results for Kaizer Chiefs while sa… https://t.co/kAnVQAmySI,2020-12-15 20:29:09,,,,South Africa
2020-12-16  02:37,1338944204089618432,"RT @trboxing: Congratulations to @andreward on his upcoming 2021 induction into the @BoxingHall!

Andre built an impeccable résumé in the r…",2020-12-15 20:29:09,,,,
2020-12-16  02:37,1338944192593211394,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:29:06,,,,"Portland, OR"
2020-12-16  02:37,1338944187073523712,"GOAL: DONCASTER ROVERS 2 (James 72) SWINDON TOWN 0 #STFC 
https://t.co/2bIgHDyp6L",2020-12-15 20:29:05,,,,Swindon
2020-12-16  02:37,1338944186939224069,"RT @real_KOFI__: Football isn't his sport, Ampe merchant. https://t.co/GiXpsGOdwr",2020-12-15 20:29:05,,,,Ghana
2020-12-16  02:37,1338944179003682817,"Darts star Diogo Portela left in floods of tears on stage at PDC World Championship
https://t.co/MHIEumCljO",2020-12-15 20:29:03,,,,United Kingdom
2020-12-16  02:37,1338944177225273345,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:29:02,,,,"Portland, OR"
2020-12-16  02:37,1338944173433638912,"PRESSER LIVE: Reading v Norwich City - No Krul, no Rupp https://t.co/AwI8GHMWxz",2020-12-15 20:29:01,,,,"Norfolk, England"
2020-12-16  02:37,1338944171441348609,RT @GGGBoxing: Do the best in your sport 🥊⚽️ @Cristiano @DAZNBoxing https://t.co/TcYrkkn4x2,2020-12-15 20:29:01,,,,en el fontanal 
2020-12-16  02:37,1338944170564653057,"RT @HPU_Essex: We are excited to continue our partnership with @TofautiEA. 
The team have a fantastic ethos, aiming to retain every rider's…",2020-12-15 20:29:01,,,,Colchester (UK)
2020-12-16  02:37,1338944168262037505,@bigblueguy10 @DixonsCards This is the situation MLB is in. I can hardly watch anymore even though it’s my favorite… https://t.co/Pnl5Lj4hFL,2020-12-15 20:29:00,,,,"Wisconsin, USA"
2020-12-16  02:37,1338944166466904071,@seanheld Ha ha. Have I told you about the only time I went to Stamford Bridge there was a fan (something not right… https://t.co/ve9abQG1wq,2020-12-15 20:29:00,,,,North London
2020-12-16  02:37,1338944163044151296,An extreme sport https://t.co/DtxuoGpKZw,2020-12-15 20:28:59,,,,"Seattle, WA"
2020-12-16  02:37,1338944156505403394,42 | Harness receives a robust challenge and then takes a wild hack at Finley in retaliation. #Pompey falling into… https://t.co/ksHUwDmn4u,2020-12-15 20:28:57,,,,"Portsmouth, UK "
2020-12-16  02:37,1338944124481748993,Congratulations @DiscGolfProTour and @PDGA!  Making the right moves for the sport going further.,2020-12-15 20:28:50,,Springfield,,"Morristown, NJ"
2020-12-16  02:37,1338944118211440643,Just wanted to reiterate that running is the dumbest sport out there https://t.co/kIPTkqEVzy,2020-12-15 20:28:48,,,,he|him
2020-12-16  02:37,1338944101132034048,@JoeymanCITY @Sinanoo7 @JTE2409 @Amanda_Leoa @ufc @danawhite You have no idea what you’re talking about my guy. Ama… https://t.co/peRtL0lFZH,2020-12-15 20:28:44,,,,"Arizona, USA"
2020-12-16  02:37,1338944096384077825,Today is official unofficial @RITTER_SPORT_DE Day! 😁 Celebrate by eating delicious chocolate 🍫! (finished mine alre… https://t.co/zuboD16ILo,2020-12-15 20:28:43,,,,San Francisco
2020-12-16  02:37,1338944096380051462,All the optimism I had for the season literally dried up within 4 days. I hate this sport,2020-12-15 20:28:43,,,,IB- LDN - ATL
2020-12-16  02:37,1338944087433547789,RT @VisitLeeds: Leeds is a city of sporting success. We're looking forward to 2021 when we can welcome fans again and the city hosts major…,2020-12-15 20:28:41,,,,"Manchester, England"
2020-12-16  02:37,1338944076343889920,@olywal You better go and sleep before u go come late to back 2 back sport tomorrow,2020-12-15 20:28:38,,,,Ogun state Nigeria
2020-12-16  02:37,1338944075437846529,"Great Thru Sport session with our woman and girls participants Coaching some great fundamentals❗️🙌

#Thrulife… https://t.co/TiP81139fZ",2020-12-15 20:28:38,,,,United Kingdom
2020-12-16  02:37,1338944075224010753,"If Nextflixing was a sport, I’d be a champ",2020-12-15 20:28:38,,,,Portugal
2020-12-16  02:37,1338944071633657859,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:28:37,,,,Europe
2020-12-16  02:37,1338944053635854339,Live updates from Watford's Championship game with Brentford https://t.co/IxJUPU6Avs #WatfordFC 💛❤🖤,2020-12-15 20:28:33,,,,UK
2020-12-16  02:37,1338944052276809728,RT @swissbusiness: 'A game that 'will go down in history:' Baltimore Ravens beat Cleveland Browns with last-gasp field goal https://t.co/j5…,2020-12-15 20:28:33,,,,Zurich
2020-12-16  02:37,1338944050724925440,@speedcafe Second time in a week @supercars has gored fans Most of the season 32 lap snooze races I’m out Not suppo… https://t.co/vDp5jp5ie4,2020-12-15 20:28:32,,,,Melbourne Australia
2020-12-16  02:37,1338944050699751424,"Jan Vertonghen: Concussion hit me for months, says ex-Tottenham defender https://t.co/uhvBRSXjme",2020-12-15 20:28:32,,,,
2020-12-16  02:37,1338944043989004289,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:28:31,,,,"North Carolina, USA"
2020-12-16  02:37,1338944041648525314,RT @SCSUHUSKIES: Fan cutouts available for @SCSUHUSKIES_MHK @SCSUHUSKIES_MBB @SCSUHUSKIES_WBB @SCSUHUSKIES_WR and @SCSUHUSKIES_WHK home gam…,2020-12-15 20:28:30,,,,"Eau Claire, WI"
2020-12-16  02:37,1338944031334797321,RT @NFFC_live: CLOSE! #nffc https://t.co/4BLVer8AVS,2020-12-15 20:28:28,,,,
2020-12-16  02:37,1338944027706658820,"RT @DonovanCleckley: Please see and share my new piece for @women_are_human that discusses how the concept of gender identity, when priorit…",2020-12-15 20:28:27,,,,
2020-12-16  02:37,1338944016939880450,RT @MelissaReddy_: Frank Lampard countered suggestions that Chelsea have the strongest squad in the league. And given their inability so fa…,2020-12-15 20:28:24,,,,Jamaica
2020-12-16  02:37,1338944012779196416,"RT @liamhoden: GGGGGGGOOOOOAAAAAAALLLLLLLL!!!!!
ROVERS!!
A SECOND!!
More details on the blog
#drfc #stfc
https://t.co/4GNFiEXt0H https://t.…",2020-12-15 20:28:23,,,,Yorkshire and The Humber
2020-12-16  02:37,1338944009746718722,"@bennyturc I’ll give you props for playing hockey, mans sport for sure. Shit just ain’t for me 😂😂",2020-12-15 20:28:22,,Fayetteville,,"Fort Bragg, NC"
2020-12-16  02:37,1338944009583136769,Such a good read in so many ways but in other ways so grim that someone had to go through this! Not just hockey can… https://t.co/w7eK3lzdan,2020-12-15 20:28:22,,,,"Birmingham, England"
2020-12-16  02:37,1338944005556547585,"#tommoody Tom Moody, again associated with Sunrisers Hyderabad, got this big responsibility
https://t.co/B6PHDWovWF",2020-12-15 20:28:21,,,,
2020-12-16  02:37,1338944004487057408,"⚽️ GOAL

42’ An even better finish from Scott McGowan this time, arcing an absolute beauty into the far corner wher… https://t.co/7yOq6Nw9cn",2020-12-15 20:28:21,,,,"Northwich, Cheshire"
2020-12-16  02:37,1338944003337752582,"RT @LivEchoLFC: #THFC are much better suited to challenging #LFC at the top long-term this season than many realise

https://t.co/gTOUnExD7H",2020-12-15 20:28:21,,,,
2020-12-16  02:37,1338944000322113541,I love switching to sport mode. That shit so 🔥😜.,2020-12-15 20:28:20,,,,
2020-12-16  02:37,1338943998531088385,"#indiaplayingile Before the Adelaide Test, Ajinkya Rahane said, ""It has no...
https://t.co/N4nNv7Der4",2020-12-15 20:28:20,,,,
2020-12-16  02:37,1338943998518566912,"#IrishPremiership Latest 🏆

⚽️ @Glentoran 0-0 @thepointfc 

Very little in terms of clear cut chances at the Oval.… https://t.co/kCKAjIXN38",2020-12-15 20:28:20,,,,Belfast
2020-12-16  02:37,1338943995435753472,Definitely would sport this in a better color https://t.co/9mko9G8YO4,2020-12-15 20:28:19,,,,1 of 13 original colonies
2020-12-16  02:37,1338943985461628930,"RT @TeamCRonaldo: Cristiano Ronaldo: “ At 33 you start to think your legs are going. I want to stay in sport, in football. People will look…",2020-12-15 20:28:17,,,,Moon 
2020-12-16  02:37,1338943984803176453,"RT @mikeDamilare: @AdebojeSamuel @Iam_Jyde @walala_official 
I'm in Ilorin, tomorrow sport news will be so interesting ..pampers and his bo…",2020-12-15 20:28:17,,,,ILORIN
2020-12-16  02:37,1338943984719290368,"GGGGGGGOOOOOAAAAAAALLLLLLLL!!!!!
ROVERS!!
A SECOND!!
More details on the blog
#drfc #stfc
https://t.co/4GNFiEXt0H https://t.co/FbUOoafWl9",2020-12-15 20:28:16,,,,Sheffield
2020-12-16  02:37,1338943972761333765,RT @classicauto79: #Seat 1200 Sport #BocaNegra https://t.co/LDoepk51gg,2020-12-15 20:28:14,,,,
2020-12-16  02:37,1338943972744568832,.#Birmingham Women boss Ward charged by FA https://t.co/TK7vOrjZLL via @NewsNowUK @Womens_FC,2020-12-15 20:28:14,,Wilpshire,,"Ribble Valley, England"
2020-12-16  02:37,1338943963194126336,@CdnRLsupporter the only sport in the world that uses its member clubs to stab other clubs in the back. Corrupt and… https://t.co/wogDeZ9FqI,2020-12-15 20:28:11,,,,Kitchener
2020-12-16  02:37,1338943962636283906,@Carter5914 I know. I suppose that is what separates them. It seems to me that for Fury it's about the sport.,2020-12-15 20:28:11,,,,"Manchester, England"
2020-12-16  02:37,1338943958647332864,RT @Aliciaaaabby: Cleaning with toddlers running around &amp; making a mess again .. Is a extreme sport 🥵,2020-12-15 20:28:10,,,,
2020-12-16  02:37,1338943954323185664,"RT @FEI_Global: Rest in Peace, Moorlands Totilas. ❤️

Thank you for the records broken, memories made &amp; the history your hoofbeats created.…",2020-12-15 20:28:09,,,,
2020-12-16  02:37,1338943954188988420,"because he is very talented too! charles said that he could be even faster than him. anyways, it's a shame that thi… https://t.co/tWaECW4Upv",2020-12-15 20:28:09,,,,fan acc • she/her • 20yo
2020-12-16  02:37,1338943948329508867,North County senior and three-sport athlete Emily Veach has signed to play volleyball at Lincoln Land College. https://t.co/1sRtMVuPCp,2020-12-15 20:28:08,,,,"Park Hills, MO"
2020-12-16  02:37,1338943947264167936,"RT @BeeBowes1: @ThatEricAlper After a  hockey game, went to  chat it up with a man I thought was my Uncle’s friend. My husband &amp; his sister…",2020-12-15 20:28:08,,,,ny
2020-12-16  02:37,1338943947218038788,Great working with everyone @BigRedWrestling especially @cornellkoll one of the best programs in the country and yo… https://t.co/fNhQLsD2Q2,2020-12-15 20:28:08,,,,"Elida, OH"
2020-12-16  02:37,1338943946198839296,RT @GGGBoxing: Do the best in your sport 🥊⚽️ @Cristiano @DAZNBoxing https://t.co/TcYrkkn4x2,2020-12-15 20:28:07,,,,llandudno
2020-12-16  02:37,1338943941287305221,"@pointclickdead @CHIDSPIN Yes, winning is the ultimate goal, but there is a lot of pleasure in just watching someon… https://t.co/OOpNXc3rPm",2020-12-15 20:28:06,,,,Cleveland (adjacent)
2020-12-16  02:37,1338943940452618241,RT @IrishTimesSport: Jan Vertonghen suffered for nine months after concussion against Ajax https://t.co/Y05QeUtf0Q via @IrishTimesSport,2020-12-15 20:28:06,,,,"South East Cork, Munster, ROI"
2020-12-16  02:37,1338943933716508675,"What a ball by Bannan. That was close. Much better by Wednesday.

SWFC 🦉🟦⬜ 

https://t.co/pqHtPenGg0",2020-12-15 20:28:04,,,,Sheffield
2020-12-16  02:37,1338943933523615748,"@SteinerHereford $ seems to dominate the public eye. Sad state of affairs that someone can shit all over a sport, d… https://t.co/nPVby3NFoa",2020-12-15 20:28:04,,,,Hog Country 🐗
2020-12-16  02:37,1338943931174817792,On this #TransformationTuesday #EcoAthletes welcomes marathon &amp; ice swimmer Merle Liivand &amp; beach volleyball player… https://t.co/1l5qKUE8cQ,2020-12-15 20:28:04,,,,New York City
2020-12-16  02:37,1338943928536428544,'A game that 'will go down in history:' Baltimore Ravens beat Cleveland Browns with last-gasp field goal https://t.co/j5kuGU7h6X,2020-12-15 20:28:03,,,,Zurich
2020-12-16  02:37,1338943925491404800,"Bannan puts in a delightful cross, Windass glances the ball goalwards but Reach can't turn it in at the back post.… https://t.co/qKN9OYAypU",2020-12-15 20:28:02,,,,Sheffield
2020-12-16  02:37,1338943923272597504,"RT @trboxing: Congratulations to @andreward on his upcoming 2021 induction into the @BoxingHall!

Andre built an impeccable résumé in the r…",2020-12-15 20:28:02,,,,"Michoacán de Ocampo, México"
2020-12-16  02:37,1338943919451762688,"RT @FabrizioRomano: Mino Raiola to Sky Sport: ""Pogba? I didn't talk about January, I expressed my opinion. I don't think I said a strange t…",2020-12-15 20:28:01,,,,"Lagos, Nigeria"
2020-12-16  02:37,1338943917664968716,"RT @BBCSport: Why were Corinthians fans celebrating the release of the latest #TaylorSwift album? 

It's all about the latest instance of t…",2020-12-15 20:28:01,,,,
2020-12-16  02:37,1338943916951949316,RT @MMATPrimaryPE: New iPads have arrived for our Primary PE Apprentices. As a Trust we continue to invest in our young leaders in sport. #…,2020-12-15 20:28:00,,,,
2020-12-16  02:37,1338943914326179840,Cricket exports - Geelong is on the board. https://t.co/QPJFV4ETRe,2020-12-15 20:28:00,,,,Shepparton
2020-12-16  02:37,1338943913130942464,"Bannan puts in a delightful cross, Windass glances the ball goalwards but Reach can't turn it in at the back post.… https://t.co/r0mGpTJEFM",2020-12-15 20:27:59,,,,Sheffield
2020-12-16  02:37,1338943906025787395,RT @samuelluckhurst: The stats are worse than what the naked eye sees from Wan-Bissaka in the final third. United do have a competitor to p…,2020-12-15 20:27:58,,,,
2020-12-16  02:37,1338943903286833153,"Now it's game on!

#SAFC 

https://t.co/iavaD6yAka https://t.co/NhXm252nWS",2020-12-15 20:27:57,,,,Sunderland
2020-12-16  02:37,1338943899197272066,"""Sturdy Hero, at your service!"" he adds quickly with a hardened fist bump in front of his chest.

""Oh I saw you at… https://t.co/SykbFZjb8i",2020-12-15 20:27:56,,,,between Milky's thighs
2020-12-16  02:37,1338943881287757824,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:27:52,,,,"Cork, London, Lisbon, Munich"
2020-12-16  02:37,1338943881094819840,@Stockman239 @MilkInvestments Loved that run. Loved how ya boys shit on it while they loaded getting others tap out… https://t.co/kgPpCaWAWU,2020-12-15 20:27:52,,,,
2020-12-16  02:37,1338943880201347072,"Enjoyed seeing @joeylogano on @dailybriefing w/@DanaPerino 
@NASCAR &amp; our fans always step up to help those most in… https://t.co/eFic1zAJlL",2020-12-15 20:27:52,,,,Sunny Orange County So Cal
2020-12-16  02:37,1338943865152221184,"RT @trboxing: Congratulations to @andreward on his upcoming 2021 induction into the @BoxingHall!

Andre built an impeccable résumé in the r…",2020-12-15 20:27:48,,,,Preston
2020-12-16  02:37,1338943845577285632,@JDhelpteam Hi JD Sport could you provide skynet courier tracking number for my JD order #500201743. The order was… https://t.co/rJAjgcMJnc,2020-12-15 20:27:43,,,,
2020-12-16  02:37,1338943844801515524,@CLEVEFREAK @RealDCunningham A perversion of football as a team sport? Huh? Because he runs a lot?,2020-12-15 20:27:43,,,,
2020-12-16  02:37,1338943836786135043,"SFA compliance officer decided a booking was not punishment enough for the Rangers striker

https://t.co/UzIBuW2nAB",2020-12-15 20:27:41,,,,"Belfast, Northern Ireland"
2020-12-16  02:37,1338943835632791552,COVID-19 Updates for Sport - https://t.co/SkgPoTX2kS https://t.co/Z0iq66aJBT,2020-12-15 20:27:41,,,,145 Pacific Avenue Winnipeg MB
2020-12-16  02:37,1338943833988603906,RT @GGGBoxing: Do the best in your sport 🥊⚽️ @Cristiano @DAZNBoxing https://t.co/TcYrkkn4x2,2020-12-15 20:27:41,,,,
2020-12-16  02:37,1338943831530725383,"@SteveFranklin3 Global warming, innit",2020-12-15 20:27:40,,,,North London
